INFO 2024-08-21 22:16:59,560 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-21 22:27:24,528 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\servers\__init__.py first seen with mtime 1712542632.6642258
DEBUG 2024-08-21 22:27:24,528 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\backends\mysql\client.py first seen with mtime 1712542632.693229
DEBUG 2024-08-21 22:27:24,528 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\exceptions.py first seen with mtime 1712542632.5485055
DEBUG 2024-08-21 22:27:24,528 autoreload File D:\Anaconda\Lib\email\parser.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,529 autoreload File D:\Anaconda\Lib\site-packages\urllib3\util\ssl_match_hostname.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:27:24,529 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\mail\message.py first seen with mtime 1712542632.6072166
DEBUG 2024-08-21 22:27:24,529 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\loaders\filesystem.py first seen with mtime 1712542632.9707737
DEBUG 2024-08-21 22:27:24,529 autoreload File D:\Anaconda\DLLs\_decimal.pyd first seen with mtime 1694438853.0
DEBUG 2024-08-21 22:27:24,529 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\translation\__init__.py first seen with mtime 1712542633.044124
DEBUG 2024-08-21 22:27:24,530 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\functions\mixins.py first seen with mtime 1712542632.7949145
DEBUG 2024-08-21 22:27:24,530 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\__init__.py first seen with mtime 1714200333.5516455
DEBUG 2024-08-21 22:27:24,530 autoreload File D:\Anaconda\Lib\zoneinfo\_tzpath.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,530 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\dateformat.py first seen with mtime 1712542633.0096004
DEBUG 2024-08-21 22:27:24,530 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\lexer.py first seen with mtime 1712133554.2267644
DEBUG 2024-08-21 22:27:24,531 autoreload File D:\Anaconda\Lib\asyncio\constants.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,531 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\views\decorators\common.py first seen with mtime 1712542633.0590634
DEBUG 2024-08-21 22:27:24,531 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\_os.py first seen with mtime 1712542632.9999866
DEBUG 2024-08-21 22:27:24,531 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\management\color.py first seen with mtime 1712542632.6202266
DEBUG 2024-08-21 22:27:24,531 autoreload File D:\Anaconda\Lib\site-packages\markdown\blockparser.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:27:24,531 autoreload File D:\Anaconda\Lib\site-packages\charset_normalizer\utils.py first seen with mtime 1630003258.0
DEBUG 2024-08-21 22:27:24,531 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\decorators.py first seen with mtime 1712542629.7499466
DEBUG 2024-08-21 22:27:24,532 autoreload File D:\Anaconda\Lib\site-packages\chardet\mbcssm.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,532 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\management\commands\runserver.py first seen with mtime 1712542632.6422262
DEBUG 2024-08-21 22:27:24,532 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\images.py first seen with mtime 1712542632.5856965
DEBUG 2024-08-21 22:27:24,532 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1712542632.7549117
DEBUG 2024-08-21 22:27:24,532 autoreload File D:\Anaconda\Lib\asyncio\runners.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,533 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\app01\models.py first seen with mtime 1724244056.928912
DEBUG 2024-08-21 22:27:24,533 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\exceptions.py first seen with mtime 1714200333.247422
DEBUG 2024-08-21 22:27:24,533 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\temp.py first seen with mtime 1712542632.5887015
DEBUG 2024-08-21 22:27:24,533 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\shortcuts.py first seen with mtime 1712542628.2477074
DEBUG 2024-08-21 22:27:24,534 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\asgiref\current_thread_executor.py first seen with mtime 1712133554.354197
DEBUG 2024-08-21 22:27:24,534 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1712542630.0893424
DEBUG 2024-08-21 22:27:24,534 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1712542632.578696
DEBUG 2024-08-21 22:27:24,534 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1712542631.44273
DEBUG 2024-08-21 22:27:24,534 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\handlers\__init__.py first seen with mtime 1712542632.6007104
DEBUG 2024-08-21 22:27:24,535 autoreload File D:\Anaconda\Lib\asyncio\selector_events.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,535 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\operations\base.py first seen with mtime 1712542632.755914
DEBUG 2024-08-21 22:27:24,535 autoreload File D:\Anaconda\Lib\email\charset.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,535 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\text.py first seen with mtime 1712542633.0360947
DEBUG 2024-08-21 22:27:24,535 autoreload File D:\Anaconda\Lib\site-packages\pygments\lexers\special.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:27:24,536 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\formatting.py first seen with mtime 1714200333.556646
DEBUG 2024-08-21 22:27:24,536 autoreload File D:\Anaconda\Lib\string.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,536 autoreload File D:\Anaconda\Lib\site-packages\chardet\sbcsgroupprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,536 autoreload File D:\Anaconda\Lib\site-packages\certifi\__init__.py first seen with mtime 1690232442.0
DEBUG 2024-08-21 22:27:24,536 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\migration.py first seen with mtime 1712542632.74591
DEBUG 2024-08-21 22:27:24,537 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\forms\renderers.py first seen with mtime 1712542632.816175
DEBUG 2024-08-21 22:27:24,537 autoreload File D:\Anaconda\Lib\site-packages\cryptography\__init__.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,537 autoreload File D:\Anaconda\Lib\site-packages\charset_normalizer\md.py first seen with mtime 1630003258.0
DEBUG 2024-08-21 22:27:24,537 autoreload File D:\Anaconda\Lib\site-packages\colorama\win32.py first seen with mtime 1676422338.0
DEBUG 2024-08-21 22:27:24,537 autoreload File D:\Anaconda\Lib\site-packages\docutils\parsers\rst\languages\en.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,538 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\ciphers\__init__.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,538 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\handlers\base.py first seen with mtime 1712542632.6027071
DEBUG 2024-08-21 22:27:24,538 autoreload File D:\Anaconda\Lib\socket.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,538 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1712542629.4385593
DEBUG 2024-08-21 22:27:24,538 autoreload File D:\Anaconda\Lib\site-packages\chardet\charsetgroupprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,539 autoreload File D:\Anaconda\Lib\html\parser.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,539 autoreload File D:\Anaconda\Lib\email\mime\nonmultipart.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,539 autoreload File D:\Anaconda\Lib\site-packages\pygments\styles\__init__.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:27:24,539 autoreload File D:\Anaconda\Lib\site-packages\docutils\transforms\universal.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,539 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\authentication.py first seen with mtime 1714200333.2414215
DEBUG 2024-08-21 22:27:24,540 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\field_mapping.py first seen with mtime 1714200333.5546443
DEBUG 2024-08-21 22:27:24,540 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\views\main.py first seen with mtime 1712542629.444572
DEBUG 2024-08-21 22:27:24,540 autoreload File D:\Anaconda\Lib\site-packages\markdown\preprocessors.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:27:24,540 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\fields\mixins.py first seen with mtime 1712542632.7829094
DEBUG 2024-08-21 22:27:24,541 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\tokens.py first seen with mtime 1712542629.758947
DEBUG 2024-08-21 22:27:24,541 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\exceptions.py first seen with mtime 1712542632.7409103
DEBUG 2024-08-21 22:27:24,541 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\choices.py first seen with mtime 1712542633.006022
DEBUG 2024-08-21 22:27:24,541 autoreload File D:\Anaconda\Lib\email\mime\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,541 autoreload File D:\Anaconda\DLLs\_asyncio.pyd first seen with mtime 1694438843.0
DEBUG 2024-08-21 22:27:24,542 autoreload File D:\Anaconda\Lib\site-packages\urllib3\fields.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:27:24,542 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1712542632.5424533
DEBUG 2024-08-21 22:27:24,542 autoreload File D:\Anaconda\Lib\site-packages\chardet\cp949prober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,542 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\ciphers\base.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,542 autoreload File D:\Anaconda\Lib\ipaddress.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,543 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\app01\admin.py first seen with mtime 1724244056.915689
DEBUG 2024-08-21 22:27:24,543 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\http\__init__.py first seen with mtime 1712542632.9276066
DEBUG 2024-08-21 22:27:24,543 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\utils.py first seen with mtime 1712542632.5927331
DEBUG 2024-08-21 22:27:24,543 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1712542632.5377114
DEBUG 2024-08-21 22:27:24,543 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\__init__.py first seen with mtime 1712542628.7022822
DEBUG 2024-08-21 22:27:24,544 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\schemas\generators.py first seen with mtime 1714200333.4040232
DEBUG 2024-08-21 22:27:24,544 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1712133554.239768
DEBUG 2024-08-21 22:27:24,544 autoreload File D:\Anaconda\Lib\asyncio\format_helpers.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,544 autoreload File D:\Anaconda\Lib\socketserver.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,544 autoreload File D:\Anaconda\Lib\urllib\response.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,545 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\hashable.py first seen with mtime 1712542633.0216012
DEBUG 2024-08-21 22:27:24,545 autoreload File D:\Anaconda\Lib\email\mime\base.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,545 autoreload File D:\Anaconda\Lib\email\utils.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,545 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\itercompat.py first seen with mtime 1712542633.0270715
DEBUG 2024-08-21 22:27:24,545 autoreload File D:\Anaconda\Lib\site-packages\markdown\__meta__.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:27:24,546 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\security\sessions.py first seen with mtime 1712542632.582696
DEBUG 2024-08-21 22:27:24,546 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\termcolors.py first seen with mtime 1712542633.035099
DEBUG 2024-08-21 22:27:24,547 autoreload File D:\Anaconda\Lib\site-packages\charset_normalizer\api.py first seen with mtime 1630003258.0
DEBUG 2024-08-21 22:27:24,547 autoreload File D:\Anaconda\Lib\encodings\aliases.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,547 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\backends\signals.py first seen with mtime 1712542632.6722245
DEBUG 2024-08-21 22:27:24,547 autoreload File D:\Anaconda\Lib\site-packages\bcrypt\__about__.py first seen with mtime 1676435206.0
DEBUG 2024-08-21 22:27:24,547 autoreload File D:\Anaconda\Lib\urllib\request.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,548 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\_serialization.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,548 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1712133554.2317681
DEBUG 2024-08-21 22:27:24,548 autoreload File D:\Anaconda\Lib\logging\config.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,548 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1712542632.801967
DEBUG 2024-08-21 22:27:24,548 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\backends.py first seen with mtime 1712542629.7449245
DEBUG 2024-08-21 22:27:24,549 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\ed448.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,549 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\management\__init__.py first seen with mtime 1712542632.618225
DEBUG 2024-08-21 22:27:24,549 autoreload File D:\Anaconda\Lib\site-packages\docutils\utils\smartquotes.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,549 autoreload File D:\Anaconda\Lib\site-packages\certifi\core.py first seen with mtime 1690232442.0
DEBUG 2024-08-21 22:27:24,549 autoreload File D:\Anaconda\Lib\argparse.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,550 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\wsgi.py first seen with mtime 1712542632.5540905
DEBUG 2024-08-21 22:27:24,550 autoreload File D:\Anaconda\Lib\site-packages\pytz\tzfile.py first seen with mtime 1695132108.0
DEBUG 2024-08-21 22:27:24,550 autoreload File D:\Anaconda\Lib\site-packages\socks.py first seen with mtime 1676426017.0
DEBUG 2024-08-21 22:27:24,550 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\hashes.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,550 autoreload File D:\Anaconda\Lib\bisect.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,551 autoreload File D:\Anaconda\Lib\importlib\resources\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,551 autoreload File D:\Anaconda\Lib\site-packages\docutils\utils\urischemes.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,551 autoreload File D:\Anaconda\Lib\site-packages\charset_normalizer\version.py first seen with mtime 1630003258.0
DEBUG 2024-08-21 22:27:24,551 autoreload File D:\Anaconda\Lib\site-packages\docutils\statemachine.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,551 autoreload File D:\Anaconda\Lib\stringprep.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,552 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1712542631.953877
DEBUG 2024-08-21 22:27:24,552 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\ed25519.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,552 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\metadata.py first seen with mtime 1714200333.2527483
DEBUG 2024-08-21 22:27:24,552 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\management\base.py first seen with mtime 1712542632.6192255
DEBUG 2024-08-21 22:27:24,552 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1714200333.5626452
DEBUG 2024-08-21 22:27:24,553 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\templatetags\tz.py first seen with mtime 1712542632.9796891
DEBUG 2024-08-21 22:27:24,553 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\conf\locale\__init__.py first seen with mtime 1712542628.262708
DEBUG 2024-08-21 22:27:24,553 autoreload File D:\Anaconda\Lib\signal.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,553 autoreload File D:\Anaconda\Lib\asyncio\streams.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,554 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\filters\output.py first seen with mtime 1712133554.2377665
DEBUG 2024-08-21 22:27:24,554 autoreload File D:\Anaconda\Lib\site-packages\chardet\latin1prober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,554 autoreload File D:\Anaconda\Lib\site-packages\pygments\formatters\__init__.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:27:24,554 autoreload File D:\Anaconda\Lib\site-packages\yaml\cyaml.py first seen with mtime 1676432529.0
DEBUG 2024-08-21 22:27:24,554 autoreload File D:\Anaconda\Lib\site-packages\yaml\scanner.py first seen with mtime 1676432529.0
DEBUG 2024-08-21 22:27:24,554 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\storage\handler.py first seen with mtime 1712542632.5967207
DEBUG 2024-08-21 22:27:24,555 autoreload File D:\Anaconda\Lib\asyncio\trsock.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,555 autoreload File D:\Anaconda\Lib\re\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,555 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\helpers.py first seen with mtime 1712542628.7109487
DEBUG 2024-08-21 22:27:24,555 autoreload File D:\Anaconda\Lib\site-packages\requests\certs.py first seen with mtime 1690400596.0
DEBUG 2024-08-21 22:27:24,555 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\x25519.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,556 autoreload File D:\Anaconda\Lib\zipfile.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,556 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\postgres\forms\array.py first seen with mtime 1712542631.4757352
DEBUG 2024-08-21 22:27:24,556 autoreload File D:\Anaconda\Lib\site-packages\urllib3\util\__init__.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:27:24,556 autoreload File D:\Anaconda\Lib\site-packages\chardet\hebrewprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,556 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\apps.py first seen with mtime 1712542628.7043178
DEBUG 2024-08-21 22:27:24,557 autoreload File D:\Anaconda\Lib\email\generator.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,557 autoreload File D:\Anaconda\Lib\site-packages\chardet\jpcntx.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,557 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\models.py first seen with mtime 1712542630.0873263
DEBUG 2024-08-21 22:27:24,557 autoreload File D:\Anaconda\Lib\site-packages\chardet\euctwprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,557 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\__init__.py first seen with mtime 1712542628.2447143
DEBUG 2024-08-21 22:27:24,558 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\connection.py first seen with mtime 1712542633.007022
DEBUG 2024-08-21 22:27:24,558 autoreload File D:\Anaconda\Lib\email\mime\text.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,558 autoreload File D:\Anaconda\Lib\site-packages\chardet\mbcsgroupprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,558 autoreload File D:\Anaconda\Lib\site-packages\requests\hooks.py first seen with mtime 1690400596.0
DEBUG 2024-08-21 22:27:24,558 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\models.py first seen with mtime 1712542629.7549465
DEBUG 2024-08-21 22:27:24,559 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\asgiref\sync.py first seen with mtime 1712133554.3587308
DEBUG 2024-08-21 22:27:24,559 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\log.py first seen with mtime 1712542633.029127
DEBUG 2024-08-21 22:27:24,559 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\pymysql\__init__.py first seen with mtime 1714355564.9171362
DEBUG 2024-08-21 22:27:24,559 autoreload File D:\Anaconda\Lib\site-packages\charset_normalizer\__init__.py first seen with mtime 1630003258.0
DEBUG 2024-08-21 22:27:24,559 autoreload File D:\Anaconda\Lib\site-packages\docutils\utils\__init__.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,560 autoreload File D:\Anaconda\Lib\site-packages\pygments\formatters\_mapping.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:27:24,560 autoreload File D:\Anaconda\Lib\encodings\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,560 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\forms\models.py first seen with mtime 1712542632.815203
DEBUG 2024-08-21 22:27:24,560 autoreload File D:\Anaconda\Lib\site-packages\pygments\styles\default.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:27:24,560 autoreload File D:\Anaconda\Lib\types.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,561 autoreload File D:\Anaconda\Lib\wsgiref\headers.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,561 autoreload File D:\Anaconda\Lib\site-packages\markdown\treeprocessors.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:27:24,561 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\security\__init__.py first seen with mtime 1712542632.579696
DEBUG 2024-08-21 22:27:24,561 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\fields\__init__.py first seen with mtime 1712542632.7789097
DEBUG 2024-08-21 22:27:24,561 autoreload File D:\Anaconda\Lib\site-packages\urllib3\packages\__init__.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:27:24,562 autoreload File D:\Anaconda\Lib\site-packages\chardet\langthaimodel.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,562 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\__init__.py first seen with mtime 1712542632.5465057
DEBUG 2024-08-21 22:27:24,562 autoreload File D:\Anaconda\Lib\email\header.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,562 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1712542630.0813265
DEBUG 2024-08-21 22:27:24,562 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\loaders\app_directories.py first seen with mtime 1712542632.9677608
DEBUG 2024-08-21 22:27:24,563 autoreload File D:\Anaconda\Lib\email\encoders.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,563 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\ec.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,563 autoreload File D:\Anaconda\Lib\ctypes\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,563 autoreload File D:\Anaconda\Lib\hashlib.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,563 autoreload File D:\Anaconda\Lib\ssl.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,564 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\serialization\ssh.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,564 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\move.py first seen with mtime 1712542632.5876968
DEBUG 2024-08-21 22:27:24,564 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\security\base.py first seen with mtime 1712542632.5806956
DEBUG 2024-08-21 22:27:24,564 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\views.py first seen with mtime 1714200333.2791893
DEBUG 2024-08-21 22:27:24,565 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\caches.py first seen with mtime 1712542632.5680788
DEBUG 2024-08-21 22:27:24,565 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\sites.py first seen with mtime 1712542628.7139611
DEBUG 2024-08-21 22:27:24,565 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\apps\__init__.py first seen with mtime 1712542628.2487085
